section_idx,aspect_ratio,area_polygon,area_ellipse,major_axis_length,minor_axis_length
5,0.6555157925581326,117.2759987363576,118.67410109071774,4.976163239002226,7.5912179317341595
7,0.672959310532841,119.68800479683695,121.83205998204024,5.108580724995705,7.591217841909034
9,0.7429471452624271,125.5243247601209,127.42097002423242,5.489394922401185,7.388674897542269
11,0.8453931693364272,135.13781258095614,136.96925782739257,6.071080369639189,7.181369083457996
13,1.0699955666173733,141.08208145621003,142.88554880753733,6.9760599864195,6.5197092437244795
15,1.2012367113095646,143.33865982233192,145.05405358611705,7.447393419971641,6.199771743449832
17,1.3187754177618896,141.4722619040427,142.86308205844523,7.744091805131891,5.8721839221681025
19,1.3867074004841917,137.25228366850257,138.39853834961505,7.815976267778015,5.636355777036265
21,1.3816709424038018,133.56051871877625,135.58509802004107,7.722063266078143,5.588930785968084
23,1.311339527218805,132.52580018725627,134.09099290127352,7.4813925533639924,5.705152935663531
25,1.268900253118791,130.59557416529168,132.45718488568568,7.3143639458877505,5.764333270412706
27,1.1996944259732347,128.67530501170924,130.8911784661808,7.06993747647008,5.893115216180734
29,1.1055387772452294,133.82657588488752,138.06476200605397,6.970332222295731,6.304918801368809
31,1.0779942803563172,137.29135579768922,141.80871112621367,6.975651042396143,6.470953667852886
33,1.0962188126353034,136.84578663636455,137.85339612246943,6.935574225506827,6.326815545916193
35,1.0528750206042143,132.9522696132899,133.99420162065263,6.701260140946489,6.36472516662123
37,0.9069207024059625,126.24947574132892,126.63041842277121,6.0461475636791935,6.666677194201674
39,0.8081677543970995,120.91203450208768,121.85001308651657,5.598718253383951,6.927668448688163
41,0.7302887307871624,112.41813501648465,114.47894201619727,5.158639351487541,7.0638353489682855
44,0.6229553382957246,100.56040002656903,102.4706275461018,4.50768144867642,7.2359624704533285
