section_idx,aspect_ratio,area_polygon,area_ellipse,major_axis_length,minor_axis_length
5,0.6762401653830277,131.70118120636795,132.7877862829727,5.346315821525987,7.905942437621688
7,0.681638688061015,131.83985306420556,133.58811099409283,5.383764865983231,7.898267748413538
9,0.7381326005151444,136.36626499432674,138.06988415819896,5.695629586425082,7.716268841736687
11,0.7605189731847485,137.4834926719949,138.12415526202057,5.782490230810892,7.603347759486055
13,1.3055105023015865,144.1959357423112,144.88954763399815,7.759500703663886,5.943652456249151
15,1.394185335606399,150.2765889473577,153.43301660319227,8.251724707446874,5.918671281862105
17,1.4365240037799063,154.12976562256893,157.97283697902478,8.499095634321478,5.916431338395962
19,1.5608689216125646,150.72677676125738,153.21744646440354,8.724938821997004,5.589795979141603
21,1.6832756932109776,144.50595724028383,145.07685100178827,8.816612427492183,5.237770891037949
23,1.7175922921412576,139.77457308223524,140.42078668851266,8.761950710972984,5.101298341325106
25,1.6576169980916202,139.51634229586003,140.1380412282154,8.59894519255065,5.187534395732208
27,1.5542769466077926,144.51237183888244,145.7432582426029,8.49148220076455,5.463300616596803
29,1.3580453042669534,152.2576788072971,157.19160227067837,8.24321947686872,6.069914936540538
31,1.3312032145042734,153.53883543362286,157.36014258951099,8.165722419495093,6.134091572589784
33,1.2765215076281164,155.531623762994,158.30911106607766,8.020327213772022,6.2829550194375186
35,1.1459244131017265,151.77750698145766,154.29804756826056,7.502107187860791,6.546773157187995
37,0.8858986582887372,140.24435123803693,141.87397497805648,6.325115407716627,7.1397730976753655
39,0.7988487772740382,130.60985911818463,133.19799486406464,5.819775000141478,7.285202363331719
41,0.7330994281749804,120.50255098055818,124.06177297507003,5.380535432821754,7.339434769736986
44,0.6222878931691431,108.22559097363123,111.10996783823052,4.691343687033175,7.538863825779153
