section_idx,aspect_ratio,area_polygon,area_ellipse,major_axis_length,minor_axis_length
5,0.8759283329384742,121.93935064892729,127.23508872670988,5.95611122646573,6.799770029683572
7,0.8460436416245084,133.8749830455665,136.1743604182441,6.055766465502644,7.157747151051007
9,0.8780559633408221,145.9560479749513,147.66824796060428,6.424357836106484,7.316569904796416
11,0.8783378605911865,164.9903213590037,165.75656950258644,6.807556277810729,7.7504985077481905
13,1.1202277197197594,174.68581114313767,175.05899359181063,7.90078847663809,7.052841433538694
15,1.3137918718226158,179.12686846402678,180.99391532299362,8.700021711826004,6.62206997806777
17,1.3989819648587762,182.30663858444132,183.18261603807196,9.03177791361784,6.455964508827372
19,1.4516791386044994,179.54044349345344,179.97882777949624,9.119501330043606,6.2820364965843565
21,1.4687167569009703,172.43115391370506,172.6750386827443,8.984809419972978,6.117455511933529
23,1.473944758950766,168.60616482382292,169.20308714807686,8.909838016981013,6.044892770149351
25,1.4506967222150833,170.91103423501386,170.8881942847904,8.883199362308288,6.1234021048482425
27,1.4627834579018413,173.65896437483372,174.42920264006256,9.012072598761165,6.160906831478479
29,1.437374107644811,175.0108954603441,175.20731913150496,8.95336097838092,6.228970544802231
31,1.4329561039685492,179.9412341388767,179.97008753546083,9.06028107671663,6.322790385291165
33,1.3963171535009937,182.15090317739364,183.3785590123761,9.027996419303104,6.465577248454736
35,1.2380666505546467,177.7383029595194,178.86934815805944,8.395857105936727,6.781425783640511
37,1.0345569972551785,173.09790585225417,174.33761630396677,7.577009411285574,7.323916837243785
39,0.837971140825483,161.01192526211383,162.4669369780841,6.582973260724899,7.855847224332846
41,0.7617193921004574,148.47348183284674,150.24912118378853,6.0357124329711525,7.923800412022526
44,0.7686204855958586,134.460422072099,136.8683420641729,5.78672100916177,7.528710355248628
