section_idx,aspect_ratio,area_polygon,area_ellipse,major_axis_length,minor_axis_length
5,0.8153523408070492,109.40083797129182,112.60444946609867,5.405993269252191,6.630254184223289
7,0.7826540406468202,114.88098761718929,119.23606485610964,5.450217035046909,6.963762725281027
9,0.8230526433082428,124.63148468371386,128.46024229482626,5.801272142742875,7.048482487614382
11,0.9124582545844946,130.801176357168,132.4425038354462,6.202192723179881,6.7972344948582535
13,0.932226821179761,136.43132268428297,138.07405333934653,6.400912607485014,6.866260937852515
15,1.236095644596815,145.60932612581615,145.96683396676366,7.578411718811388,6.130926641427724
17,1.3095523835889338,159.02096118126525,159.4902686734966,8.153678743518771,6.2263097266662655
19,1.2837878735213637,169.71054071290786,169.94394884908922,8.333444566837025,6.49129403596781
21,1.2621636905159193,170.85808750103132,170.9921958294542,8.288406632036892,6.566823855191827
23,1.269774999004047,172.34414139098615,172.3217318378752,8.345617477920987,6.572516772236739
25,1.2831356708963129,172.56841569058224,172.56730162062752,8.39538480575694,6.542866039950776
27,1.297954078903948,172.14535278792226,171.9592787171403,8.428834660745297,6.493939036628316
29,1.298358270366706,165.16169628715977,164.98148117256588,8.257335624937504,6.359828264201156
31,1.3045537770971296,156.13887790013595,156.17834850716508,8.053162637832726,6.1731166466379666
33,1.2467658331285272,145.52298623160425,145.9453452903965,7.610490250412731,6.104185764632016
35,1.1046816705900724,135.56769024604276,136.7059085355042,6.933256706782422,6.276248526038257
37,0.8916513304645557,127.96338449735448,131.59520233859755,6.111426917794426,6.854054616405199
39,0.8295597476395784,112.43381570677033,116.25573380254224,5.54059097076728,6.6789534889228
41,0.8113088802489428,94.16640266692222,97.23958756823056,5.011176882193223,6.176657256180395
44,0.7160345692502633,71.05098098375665,73.0485054720365,4.080352903074072,5.698541772007569
