section_idx,aspect_ratio,area_polygon,area_ellipse,major_axis_length,minor_axis_length
5,0.6984823738088604,112.79528021240515,116.00138517481177,5.078487371316947,7.270745206673855
7,0.6832579798915874,120.13594752685579,122.85032335019793,5.16898857091953,7.5652077590659
9,0.7137565504959668,125.4807751085745,127.61851880531655,5.384643644717121,7.544089985549699
11,0.7990416805030147,131.5534728219198,132.6075061413051,5.807561727187043,7.268158681698622
13,0.8818219460966981,138.85781409906104,139.63075804904014,6.260457376443544,7.099457440535326
15,0.8919814394137131,146.38361705540666,146.25359850184768,6.444010697114844,7.224377562553769
17,1.1625793940068172,148.07081366344093,149.0973231308245,7.427989776593506,6.38923226653194
19,1.2329479053419778,142.66808561479286,144.5553642895536,7.532073224815952,6.108995515691971
21,1.2893940933084045,136.93530515514286,139.39199085848674,7.563743841042958,5.866122607740083
23,1.3745616676553434,125.59882411369446,127.41624833997426,7.46654324329981,5.431944902141681
25,1.3393082910516483,125.59845821651083,126.43526366333055,7.341747628450801,5.481745821707661
27,1.3039696973280135,128.56277962805098,129.89649771605846,7.342729577447633,5.631058445985167
29,1.3012754439086114,130.5557629262242,132.53573800856825,7.409282967527201,5.6938621275078445
31,1.276149339021837,127.67277293646764,129.68429873769023,7.258042594359247,5.687455513570618
33,1.2034814010660326,125.54063157689134,127.09233985831406,6.9775738681715,5.797824430016807
35,0.9703643068737511,127.93979780409956,129.17947748776666,6.316685175440733,6.509601734828199
37,0.8410798115287116,124.54090903016342,126.42653000780241,5.817853447099236,6.917124115159711
39,0.718643484397772,119.46492071188462,122.5034704379261,5.293659534635298,7.366183162533533
41,0.636933003381514,112.09581196691272,114.93289495706523,4.827186887108196,7.5787984944733315
44,0.5364892780431487,99.36743832302139,102.22724911794349,4.1781971089317205,7.788034691339492
