file,side,section_idx,ellipse_fitted,ellipse_area,ellipse_aspect_ratio,major_axis_length,minor_axis_length,polygon_area,pca_aspect_ratio
Ac_DA_2_4,single_a,29,True,145.31041098701618,1.64216338277637,8.715285352341908,5.307197471184119,144.37217070470348,1.4337180642575182
Ac_DA_2_4,single_a,31,True,147.992554898331,1.6165668066394991,8.726534823287274,5.398190033004511,146.8868702353845,1.4228246818942631
Ac_DA_2_4,single_a,33,True,153.94222153002082,1.4602417463924544,8.458947285305975,5.792840333598125,151.97154675947718,1.301161295687201
Ac_DA_2_4,single_a,35,True,154.24428308974117,1.2411573707886325,7.806260271789549,6.289500796203985,153.49384558057753,1.14597629832933
Ac_DA_2_4,single_a,37,True,157.79976821099768,0.9832877342423835,7.0277864282453955,7.147232883628165,156.21164157530757,0.9926850530839983
Ac_DA_2_4,single_a,39,True,155.8480330419492,0.8730046359919111,6.580880449828401,7.538196452245846,154.596025912127,0.900726183661882
Ac_DA_2_4,single_a,41,True,154.22499588038175,0.8193419804242233,6.342128701209698,7.740514770067062,152.99335775302796,0.8573053298077609
Ac_DA_2_4,single_a,44,True,145.55356174498576,0.7330670473996687,5.827849543046535,7.949954323713023,144.7695133248033,0.8319970145285138
Ac_DA_2_4,single_b,5,True,113.00878276049082,0.7403866984432367,5.160722013431315,6.97030622549329,112.16164271760198,0.7344807206506443
Ac_DA_2_4,single_b,7,True,113.70351417270881,0.7681179646141534,5.272613879921819,6.864328296982868,112.44602692341053,0.7600494134213612
Ac_DA_2_4,single_b,9,True,118.47219377192572,0.8366213462013069,5.61691367719754,6.713806314769794,116.51745161532943,0.8385134753601815
Ac_DA_2_4,single_b,11,True,124.51494689700579,0.8594748656843126,5.836498764088453,6.790773060526257,122.89549321677498,0.900655199860615
Ac_DA_2_4,single_b,13,True,132.56007591251705,1.2725114449082473,7.327608946682013,5.758383530460397,131.109143841726,1.1637849162196572
Ac_DA_2_4,single_b,15,True,141.7585368223336,1.4547355864663325,8.101990060775043,5.56939016007398,140.38013711635344,1.2881303036174747
Ac_DA_2_4,single_b,17,True,147.25920973944528,1.7057897906510857,8.941884415685935,5.242078751258614,146.36496449015638,1.4496576448058967
Ac_DA_2_4,single_b,19,True,143.82889708337177,1.7401294735833113,8.925630831355438,5.129291220483491,143.47504136285954,1.4545485939475498
Ac_DA_2_4,single_b,21,True,136.42441098181624,1.814437229431421,8.876506624390888,4.892154151385256,137.46170359910974,1.4916369754713144
Ac_DA_2_4,single_b,23,True,136.0218746145603,1.8800560089217973,9.022249552477975,4.798925941388411,135.56953234634258,1.5586872635633244
Ac_DA_2_4,single_b,25,True,136.66634157543942,1.9050708384328923,9.103563223819163,4.778595651229294,136.52433123127753,1.5387463328894693
Ac_DA_2_4,single_b,27,True,140.05040143765575,1.897742946158691,9.197841800191098,4.846726907249938,139.9334641846034,1.5665554713320753
Ac_DA_2_4,single_b,29,True,143.28500497858857,1.8504835322337179,9.186880082328125,4.964583538465023,142.42470647957197,1.4891745780178671
Ac_DA_2_4,single_b,31,True,144.68358600645308,1.7162954998332094,8.890592967639243,5.180106204615252,143.4647330499604,1.3935146573834498
Ac_DA_2_4,single_b,33,True,147.64226385069426,1.4202226314066786,8.169747346829107,5.752441318821452,147.63292406687395,1.2152986823029563
Ac_DA_2_4,single_b,35,True,152.63717734149841,1.1636236435870697,7.51902441950847,6.461732245599432,152.3319356872278,1.1119267296792932
Ac_DA_2_4,single_b,37,True,152.30877939668397,1.038407363126737,7.095310605898658,6.83287778751303,151.43101777273904,0.8997717071179633
Ac_DA_2_4,single_b,39,True,143.68703964243687,0.8372797373496154,6.188268556716199,7.390921194755033,141.95574913023285,0.8339904486938984
Ac_DA_2_4,single_b,41,True,131.9185445958227,0.7426073818168288,5.584157002394692,7.519662663105707,130.49154351507036,0.7297429609861649
Ac_DA_2_4,single_b,44,True,125.91990239523574,0.7353245300344198,5.428899222634061,7.382997575750587,124.52936365300096,0.7423045766694162
Ac_DA_2_6a,single_a,5,True,143.72993651818243,0.6948730386552631,5.638341950437227,8.114204519071135,140.99446914783283,0.68147946761345
Ac_DA_2_6a,single_a,7,True,144.96942608190997,0.7028096142694913,5.694847783570005,8.102973647407055,142.36530407361002,0.6747637951181187
