section_idx,aspect_ratio,area_polygon,area_ellipse,major_axis_length,minor_axis_length
5,0.8053180809856851,127.88814178357634,130.51431557998075,5.784127582468987,7.182413656215676
7,0.8074376255027542,122.62341113071739,125.69265603763887,5.683743976296898,7.039235969165906
9,0.849965371501264,124.5678539673628,128.68575496159303,5.90052856634385,6.942081129637026
11,0.9138471067586982,129.14548356129342,133.18592326259576,6.224306884780104,6.811103125179161
13,1.0560125814956942,144.0939808296528,148.92332030344497,7.0752365609765455,6.6999547968978375
15,1.1562335448389398,162.34426684578335,166.28079372660272,7.822920029025863,6.765864962096022
17,1.2342310280887256,174.05001590439747,177.05893990261717,8.340310583986776,6.75749547222306
19,1.3090271849503956,180.24272212338047,181.95567629007292,8.707273793493279,6.651713496556019
21,1.378519054220112,178.47800627584257,178.6762371322782,8.854516452741326,6.423209331517517
23,1.378418169823443,180.71585920907665,181.4395755543164,8.92239752823025,6.472925069881436
25,1.3317581321518168,176.02450685340108,177.11053935284264,8.664827978666457,6.506307541494847
27,1.280807500212311,180.45773573171567,180.6466493346047,8.581870366300075,6.700359238119323
29,1.2415864938286163,181.71474642476954,181.7213926184638,8.474548736779846,6.825580641302981
31,0.8376136609088242,173.03015905323537,174.02905067416447,6.811736114200485,8.13231258287937
33,1.144957269369934,157.17778020916512,158.55923447195764,7.601783089779811,6.639359645240775
35,1.0469061354691036,142.0387619423713,143.62440818847506,6.918199191737923,6.6082325409603
37,0.8494451245009944,120.46650223733913,123.6007064051229,5.781003124178287,6.805622820631681
39,0.6792166630819538,106.11886997683278,109.2096132639495,4.859142821230579,7.154039477156169
41,0.630904333459001,98.36459125268274,103.42633549146422,4.557454983503502,7.2236862893566816
44,0.652220567467469,85.68490186765875,89.68719395746243,4.315066835778799,6.6159625301819736
