section_idx,aspect_ratio,area_polygon,area_ellipse,major_axis_length,minor_axis_length
5,0.6619180656647143,108.65121992463477,110.3519626326184,4.821889032876679,7.284721905927163
7,0.7010706812116501,117.24956597669419,119.3219265543619,5.160194775310621,7.360448687416699
9,0.8217572011331896,123.09453635931092,124.76146655737058,5.712642657475248,6.95174030674463
11,1.0458347201471991,138.5497090138094,141.17289553871873,6.855391358459321,6.5549471884949835
13,1.1207817332342986,154.88766304029772,156.38786208084488,7.46942390115134,6.664476837605509
15,1.3288775207733867,157.90293013661042,158.84031136992445,8.196867332184611,6.1682639701920445
17,1.5056554632880483,157.88559773212722,159.18954093883994,8.734642430387591,5.801222552809586
19,1.568129460327338,157.54871746489573,158.71654722397943,8.900760682564536,5.676036901128402
21,1.645505513232563,159.71763014459114,160.82405305285857,9.178046125587285,5.577645320408069
23,1.653235726261778,160.82440431869662,161.80945281341175,9.22771981016756,5.581611662259963
25,1.573095056162194,162.2248841400929,163.6162378267778,9.051399796157748,5.753879754882723
27,1.5029032743353894,160.75670028784717,161.51262714775416,8.790100077663515,5.848746374945955
29,1.4730116820090824,163.33450463245384,164.92236418646016,8.793624873247289,5.969826974660116
31,1.3865305328371842,161.1428937269377,162.33355583491402,8.464356241723397,6.104702378535604
33,1.2539002084656075,158.72656160247834,159.49164980087315,7.9785785702248955,6.363009206281455
35,0.9222137923349346,160.37319637522563,161.1604977962354,6.878126679703504,7.458277827627055
37,0.9184055043401755,155.9311510531574,156.0415811776406,6.754022044868381,7.354074004293755
39,0.7806476963912815,147.39328179937914,148.62227306370642,6.077074416478445,7.784656823521135
41,0.674848905107005,139.13589460166264,141.1888156208242,5.507170027326455,8.160597113887635
44,0.6026687793115768,125.639845849745,128.6733592652407,4.9683105050769845,8.243849151688663
