section_idx,aspect_ratio,area_polygon,area_ellipse,major_axis_length,minor_axis_length
5,0.7725702233632731,91.45622831312363,92.85844869528466,4.778644888702345,6.1853857994930275
7,0.7403909850404344,102.51423478811475,105.32269684719263,4.982147835168499,6.729076847007278
9,0.7478464708833276,112.94748524149547,114.33747939387644,5.217057157571965,6.976107210093239
11,0.8611191732312866,120.64646744294511,121.78871262760099,5.777769514760971,6.709605005170555
13,0.842175967700652,130.40616264154073,131.07529474137132,5.927709435706149,7.038563985493741
15,1.3185148657764616,141.35281535618762,142.07394221419918,7.721911050293531,5.856521796397166
17,1.417998460193916,144.85518515279648,145.3811306042243,8.10059583328629,5.712697200093227
19,1.502051968671105,136.5013428421206,136.83876190776417,8.088576757393401,5.385017912895201
21,1.603091827509956,129.82712440657374,130.59739218513297,8.163408252744379,5.092289856797788
23,1.6731818687288362,125.05115210240561,125.96703229799641,8.19077672299069,4.895329596903566
25,1.7497260113089863,123.09675108432623,123.39652852280203,8.290134157066818,4.737961317077804
27,1.6752228971479441,131.14702673383607,132.09109170574595,8.392630995437514,5.009859290799996
29,1.6538254113218867,136.14533981278592,136.72549974372086,8.483882669955365,5.129853859951444
31,1.638343242013247,142.00248714436594,142.65323227628042,8.62518301342259,5.264576306259058
33,1.4309447869297265,149.51426393795876,150.5173896235405,8.27999054761733,5.7863801757041236
35,1.3339850425881334,147.90458617020215,149.564251679142,7.9691948361371905,5.973976155441551
37,0.7834102220830034,139.91344056306127,141.14519044061365,5.93270457402673,7.572922087041841
39,0.7210205742337732,131.16678723129354,132.96960173954955,5.524272285755996,7.661740154400762
41,0.691746782502149,117.45434584057125,119.3315261843576,5.125972064935997,7.4101856265881105
44,0.690564326713906,100.76671089618692,102.6839468760384,4.7509275780984845,6.879775560817157
