section_idx,aspect_ratio,area_polygon,area_ellipse,major_axis_length,minor_axis_length
5,0.7144606705136396,139.6440755996413,140.01367289694534,5.642862283340126,7.898072652877258
7,0.70767772936889,145.7068153490828,146.01579416550797,5.735123116394735,8.10414526045541
9,0.7552234856448249,147.16801889583252,147.53081995384557,5.955307420728427,7.885490234249888
11,0.8507879589322409,148.14077203061885,148.28182743367202,6.336941470106614,7.4483205874935345
13,0.9591654560871485,148.7714153374983,151.08010783124325,6.791652728965598,7.080793710682297
15,1.1485690573805922,145.05746525529736,147.1985935606785,7.335934583493281,6.3870209077576
17,1.277380786398045,145.13662127100855,147.2560169557356,7.7378762174510385,6.05761124626767
19,1.3648594504203801,137.73223710897787,140.4577255698565,7.811633245392595,5.7233975578852405
21,1.3586281096797888,123.68610362385914,125.14141882565656,7.356578928288187,5.414711263424424
23,1.315867041214189,112.1911801693854,113.29520776715071,6.888693124299072,5.235098158505949
25,1.2885676412447702,110.0288452453012,110.71164855324223,6.738687750835827,5.2295956650953785
27,1.2662061502775321,114.45599647105226,115.36303888233886,6.8188418325761715,5.3852540765827035
29,1.2375073634950862,118.176065402299,118.92076420895677,6.844280583012507,5.530698874940216
31,1.233686521749862,119.39584721332363,120.48848602891138,6.878603040782651,5.575649015785659
33,1.1837580797846603,119.65907662977702,120.91111003073482,6.749780437007903,5.701993128727593
35,0.8836817288909942,118.99801412819309,120.83007278263624,5.829892141498729,6.597275864032118
37,0.7728484046106969,119.97269461216854,120.99130050968012,5.45568508000274,7.059191747637631
39,0.6476941075355559,122.93690369306461,124.39222781200236,5.064151150170084,7.818738956015717
41,0.5647573417577705,115.96820857793797,117.48520236511922,4.595656826753709,8.137400768354823
44,0.5355391331281393,92.6210186018397,93.92004179573816,4.00128796526697,7.471513691063125
