section_idx,aspect_ratio,area_polygon,area_ellipse,major_axis_length,minor_axis_length
5,0.7506889582878076,113.19796896387729,116.98807976488014,5.287201765904057,7.043132455235861
7,0.7852126425017422,110.9461330336784,113.83531149344398,5.334051512810988,6.793129942248928
9,0.8201463229828285,118.37663475186645,120.56385153234217,5.610212241325075,6.840501608202097
11,0.8543452152886153,134.12354971115516,138.19115033172085,6.1303020778937976,7.175439117807731
13,0.8959360370723289,151.6278546894803,154.88505014946315,6.646122116003482,7.4180765601539695
15,1.2072954217241043,171.37202501409882,171.83038387587297,8.12609360477947,6.730824501243305
17,1.2959692767240512,187.82108643457343,188.50020396015427,8.818167193514672,6.804302657394177
19,1.3076635744455756,196.78325288708527,197.01771439054414,9.055776910718915,6.925158035818495
21,1.3537116008006675,195.29112759296154,195.7963254769491,9.185237866527537,6.785225051698476
23,1.3328745749020956,190.51759093974755,190.46010212474113,8.989213843470877,6.744230862180837
25,1.3391529831757372,184.3414957068613,184.4848454853396,8.8678943138147,6.622017368609308
27,1.349060673912997,177.76011615886765,178.09654562302265,8.74517597203137,6.482418575486072
29,1.364684374257719,170.79558075856545,171.32483719705735,8.626831927942403,6.321485092576605
31,1.3511666448661666,163.21851870292934,163.40107643958143,8.38314500051217,6.204375331765626
33,1.3230295943128274,154.64427765536988,155.50991749286473,8.092615165860796,6.116730268655892
35,1.2472855708806907,141.36293158956903,142.00288838552538,7.508559072648091,6.019919774544015
37,0.903231274124433,126.2275409724771,128.40450801642203,6.075956871647552,6.726911529427957
39,0.9002396225037689,111.1475340456005,112.88767639437053,5.687578351172897,6.317849391425876
41,0.7752658767706784,99.63032086685257,101.315823019925,5.000219120505409,6.44968296725958
44,0.6906731211630003,82.21637812033333,86.20834902286111,4.353474501558319,6.303234291538167
