section_idx,aspect_ratio,area_polygon,area_ellipse,major_axis_length,minor_axis_length
5,0.783890165379404,102.20721314074625,104.74934658553684,5.112441280011258,6.521884705029854
7,0.7656220808844472,106.38883472737346,109.04979744259091,5.15519052306022,6.733335743275508
9,0.7643827775340003,117.06439888094037,120.7865235402249,5.421129116762724,7.092165438698137
11,0.8095252925138571,130.8068833374049,133.4940352934917,5.865043065657727,7.245039926355769
13,0.8571614187019787,139.45284569454466,140.6417679104464,6.1946037290671665,7.226881184698924
15,0.8130721371929122,146.08143879675663,146.43556863769277,6.1562024300149965,7.571532891618885
17,1.26646712123643,162.81668751712976,164.16580935188992,8.13510905978236,6.423466447230145
19,1.231731331698155,177.23032092621932,178.82734326754255,8.373364952337369,6.798044944422445
21,1.222263780875723,181.7110214670362,183.45831863013422,8.4484344618409,6.912120439163957
23,1.2609210859207707,181.80453424614063,183.71061861784608,8.586894895402072,6.810017685707593
25,1.275843426455091,180.7909018812074,182.27728014350538,8.60379439768918,6.743613063551751
27,1.275984784362584,175.6622716212513,177.074479706522,8.480584751280057,6.6463055478490825
29,1.289056422319241,172.09958742002328,173.60396356269334,8.439968880282535,6.547400667767153
31,1.3272202547713765,173.0084680877872,174.62820354318276,8.589220604090492,6.471586440315477
33,1.3172219506632596,172.00791457126408,173.61926811275094,8.532052200869241,6.477307940831919
35,1.3393647187759494,157.9473410393078,158.41340973905588,8.218081841618329,6.13580582377059
37,1.242677169776635,141.79437959500513,143.736633988419,7.540288428266385,6.0677773855149475
39,0.9058338643732509,121.82101930855512,123.36573031529346,5.9641232134678575,6.5841248026142765
41,0.9198269076615619,113.21534942575786,114.7915142901726,5.797396594362763,6.3027038522946075
44,0.8534530136556715,107.3282774125341,108.0286448233785,5.417318076534917,6.347529377546439
