section_idx,aspect_ratio,area_polygon,area_ellipse,major_axis_length,minor_axis_length
5,0.684037870307216,90.67385434272805,91.87730112109367,4.4726946649650134,6.538665268570921
7,0.6770699221387319,94.75633129985522,96.2618570202374,4.554796120614977,6.727216749235093
9,0.7023547572073185,101.27651487375411,103.48191537399055,4.809894571272601,6.848240895238691
11,0.8111397241310608,104.25724920837033,106.71935986673621,5.249216735766554,6.471408783967293
13,1.1342102526821094,104.45575617960799,105.26614871594005,6.164760586318868,5.435289067208508
15,1.3578953891233199,111.73918794203811,112.36431163186907,6.969031350921701,5.132229924884733
17,1.4575032476443317,116.999220278836,117.34747928571532,7.3784767265300175,5.062408429247326
19,1.496038394258272,114.66887614488837,115.51800237638936,7.416880272128054,4.957680431594341
21,1.4055873276226105,110.27065731421975,111.04636714472268,7.048653433498095,5.014738888845905
23,1.3317232155453154,105.4169155862845,105.29696046521482,6.680976843353832,5.016790850655929
25,1.3539919428882867,109.06959650215062,109.24565835678412,6.861754831623857,5.067795910946567
27,1.369016899769887,118.60104492550855,119.31815153631537,7.210787988889743,5.267128543191671
29,1.382757151135033,126.92679188830803,127.57294345507633,7.493372259538902,5.419152779928121
31,1.308307092955046,133.890704339023,133.97791842895248,7.46958587622755,5.7093521211110705
33,1.230770539576002,135.55053661174048,135.86196645765048,7.295625923954097,5.927689759674801
35,1.0609008601184087,132.3175621792502,132.65767592482783,6.693120696122824,6.308903072597938
37,0.8771187293002026,124.14596267998002,125.25724417949745,5.9136508854639125,6.742132721509709
39,0.7242697257293521,116.3438352847831,117.63002736339354,5.20756055528089,7.1900845365817085
41,0.6282998121282408,107.10348431337627,108.15505575742411,4.65084580801177,7.402271524255202
44,0.585496649017051,88.64811756464297,89.23541756008993,4.078081498072165,6.965166248036719
