section_idx,aspect_ratio,area_polygon,area_ellipse,major_axis_length,minor_axis_length
5,0.5949794729642564,119.4185986234759,121.13556849551524,4.789739520318405,8.050260114782398
7,0.6388329809274425,127.13514926341117,129.74963246478794,5.1365532702328025,8.040526121202568
9,0.6869831197804837,139.9325119813722,142.26129137133063,5.577524285411307,8.11886657010369
11,0.7915430431973719,150.99634014160696,151.84447204884123,6.185315040780912,7.814249766880458
13,0.9635188123163203,157.51391444801567,158.28388082022744,6.96744433680032,7.231248884544798
15,1.1592973077425668,159.4132064220156,160.01767440362275,7.684337914680846,6.628444544259416
17,1.272924734188607,147.79842791385448,148.8095941182258,7.765007729845592,6.100131077109752
19,1.3112322086586425,135.35150393209727,135.29745109693505,7.514665876427108,5.730995491724857
21,1.2480208462541842,128.79401113569992,129.9012604625533,7.18360867176745,5.756000545446311
23,1.2590184357855434,130.84099957571473,131.95457774962,7.271991106214453,5.775921066379951
25,1.2271727961167775,132.17579815228348,133.33370489535855,7.216853622919977,5.880878101076503
27,1.2053956801127057,139.34995077764785,140.22845867484097,7.335132432831023,6.085248648099669
29,1.3570848179801154,148.62523180549425,149.56265284775418,8.0378544840509,5.922882916054164
31,1.3580723651768405,154.91240809962375,155.5088309124977,8.199059685386029,6.037277464458526
33,1.2197681270054206,155.53672326139522,156.25931725173032,7.789088983503253,6.385712834312024
35,0.9239453049509173,157.02037596833014,158.0350003158527,6.8174951230624705,7.378678247003632
37,0.7668704098452517,152.56095449634518,155.12099512776695,6.153487815927293,8.024156020270775
39,0.6889273917212931,137.69984057141312,139.92341901468924,5.539326883533946,8.04050898556069
41,0.617377759025998,120.3377046298442,123.86705819756946,4.933765063168911,7.991484939387245
44,0.5438072892769392,105.61419944684002,108.72299896296023,4.338187189919937,7.977434792549595
