Mesh,Pressure,Area_start,Area_end,Width_start,Width_end,Length_start,Length_end, Volume_1_start, Volume_2_start, Volume_1_end, Volume_2_end
1_4,0.53,40.54,75.54,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4264.44,4490.41
1_4,0.54,40.54,75.83,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4270.2,4497.1
1_4,0.55,40.54,76.17,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4275.68,4503.63
1_4,0.56,40.54,76.35,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4281.31,4510.01
1_4,0.57,40.54,76.71,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4286.98,4516.38
1_4,0.58,40.54,76.97,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4292.74,4522.74
1_4,0.59,40.54,77.2,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4298.3,4529.19
1_4,0.6,40.54,77.56,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4303.85,4535.57
1_4,0.61,40.54,77.79,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4309.38,4541.96
1_4,0.62,40.54,78,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4314.95,4548.33
1_4,0.63,40.54,78.28,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4320.51,4554.64
1_4,0.64,40.54,78.59,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4326.1,4560.99
1_4,0.65,40.54,78.86,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4331.62,4567.25
1_4,0.66,40.54,79.08,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4337.16,4573.54
1_4,0.67,40.54,79.35,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4342.66,4579.88
1_4,0.68,40.54,79.5,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4348.46,4585.36
1_4,0.69,40.54,79.82,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4353.93,4591.57
1_4,0.7,40.54,80.12,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4359.4,4597.75
1_4,0.71,40.54,80.36,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4364.85,4603.93
1_4,0.72,40.54,80.55,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4370.28,4610.06
1_4,0.73,40.54,80.81,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4375.7,4616.21
1_4,0.74,40.54,81,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4381.1,4622.29
1_4,0.75,40.54,81.27,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4386.51,4628.38
1_4,0.76,40.54,81.48,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4391.87,4634.52
1_4,0.77,40.54,81.73,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4397.25,4640.59
1_4,0.78,40.54,81.97,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4402.65,4646.66
1_4,0.79,40.54,82.16,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4408.05,4652.72
1_4,0.8,40.54,82.35,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4413.53,4658.77
1_4,0.81,40.54,82.67,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4418.86,4664.83
1_4,0.82,40.54,82.89,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4424.19,4670.9
1_4,0.83,40.54,83.07,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4429.51,4676.97
1_4,0.839999,40.54,83.35,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4434.82,4683.04
1_4,0.849999,40.54,83.56,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4440.13,4689.11
1_4,0.859999,40.54,83.78,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4445.45,4695.14
1_4,0.869999,40.54,84,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4450.78,4701.13
1_4,0.879999,40.54,84.17,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4456.08,4707.09
1_4,0.889999,40.54,84.36,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4461.37,4713.05
1_4,0.899999,40.54,84.66,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4466.65,4719
1_4,0.909999,40.54,84.88,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4471.92,4724.94
1_4,0.919999,40.54,85.06,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4477.19,4730.88
1_4,0.929999,40.54,85.27,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4482.45,4736.82
1_4,0.939999,40.54,85.48,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4487.7,4742.79
1_4,0.949999,40.54,85.66,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4492.95,4748.7
1_4,0.959999,40.54,85.88,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4498.21,4754.6
1_4,0.969999,40.54,86.1,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4503.46,4760.5
1_4,0.979999,40.54,86.4,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4508.7,4766.4
1_4,0.989999,40.54,86.61,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4513.95,4772.29
1_4,0.999999,40.54,86.77,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4519.19,4778.17
1_5,0.01,40.55,47.34,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3764.36,3901.58
1_5,0.02,40.55,49.63,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3831.35,3969.49
1_5,0.03,40.55,51.23,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3862.72,4011.66
1_5,0.04,40.55,52.61,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3891.19,4038.38
1_5,0.05,40.55,53.76,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3921.29,4058.33
1_5,0.06,40.55,54.72,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3939.97,4073.7
1_5,0.07,40.55,55.64,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3953.12,4090.63
1_5,0.08,40.55,56.51,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3963.98,4105.26
1_5,0.09,40.55,57.28,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3974.33,4119.21
1_5,0.1,40.55,58,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3983.75,4132.98
1_5,0.11,40.55,58.69,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3990.86,4147.02
1_5,0.12,40.55,59.34,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3999.75,4159.44
1_5,0.13,40.55,59.97,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4007.98,4170.42
1_5,0.14,40.55,60.54,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4016.61,4181.74
1_5,0.15,40.55,61.09,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4024.51,4192.45
1_5,0.16,40.55,61.68,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4031.88,4202.52
1_5,0.17,40.55,62.2,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4039.55,4212.24
1_5,0.18,40.55,62.71,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4046.34,4222.99
1_5,0.19,40.55,63.26,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4053.93,4231.77
1_5,0.2,40.55,63.74,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4060.94,4240.87
1_5,0.21,40.55,64.32,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4067.6,4250.68
1_5,0.22,40.55,64.72,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4073.91,4260.26
1_5,0.23,40.55,65.16,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4081.72,4268.1
1_5,0.24,40.55,65.62,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4088.42,4276.47
1_5,0.25,40.55,66.06,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4095.91,4284.53
1_5,0.26,40.55,66.41,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4102.39,4292.53
1_5,0.27,40.55,66.88,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4108.62,4301.88
1_5,0.28,40.55,67.25,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4113.8,4311.32
1_5,0.29,40.55,67.71,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4120.32,4319.32
1_5,0.3,40.55,68.18,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4125.55,4328.72
1_5,0.31,40.55,68.56,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4129.98,4338.97
1_5,0.32,40.55,68.93,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4136.16,4346.67
1_5,0.33,40.55,69.18,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4142.59,4353.7
1_5,0.34,40.55,69.68,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4149.31,4360.53
1_5,0.35,40.55,69.96,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4155.49,4367.6
1_5,0.36,40.55,70.3,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4161.77,4374.44
1_5,0.37,40.55,70.64,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4167.84,4381.88
1_5,0.38,40.55,70.94,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4174.25,4389.28
1_5,0.39,40.55,71.3,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4180.47,4396.29
1_5,0.4,40.55,71.63,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4187.52,4403.05
1_5,0.41,40.55,71.99,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4193.64,4410.1
1_5,0.42,40.55,72.23,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4199.55,4417.01
1_5,0.43,40.55,72.63,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4205.54,4424.23
1_5,0.44,40.55,72.96,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4211.42,4430.99
1_5,0.45,40.55,73.27,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4217.6,4437.53
1_5,0.46,40.55,73.62,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4223.51,4444.14
1_5,0.47,40.55,73.79,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4230.04,4450.83
1_5,0.48,40.55,74.07,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4236.28,4457.19
1_5,0.49,40.55,74.45,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4242.12,4463.83
1_5,0.5,40.55,74.7,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4247.9,4470.46
1_5,0.51,40.55,74.97,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4253.81,4476.94
1_5,0.52,40.55,75.26,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4259.57,4483.38
1_5,0.53,40.55,75.65,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4265.54,4489.83
1_5,0.54,40.55,75.9,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4271.23,4496.26
1_5,0.55,40.55,76.18,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4276.81,4503.09
1_5,0.56,40.55,76.42,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4282.46,4509.43
1_5,0.57,40.55,76.7,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4288.08,4515.77
1_5,0.58,40.55,76.97,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4293.71,4522.1
1_5,0.59,40.55,77.21,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4299.32,4528.43
1_5,0.6,40.55,77.55,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4304.94,4534.78
1_5,0.61,40.55,77.83,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4310.52,4541.13
1_5,0.62,40.55,78.03,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4316.11,4547.39
1_5,0.63,40.55,78.29,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4321.02,4553.9
1_5,0.64,40.55,78.59,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4326.54,4560.19
1_5,0.65,40.55,78.82,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4332.06,4566.47
1_5,0.66,40.55,79.06,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4337.58,4572.74
1_5,0.67,40.55,79.33,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4343.11,4579.02
1_5,0.68,40.55,79.52,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4348.7,4584.98
1_5,0.69,40.55,79.84,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4354.15,4591.29
1_5,0.7,40.55,80.1,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4359.63,4597.47
1_5,0.71,40.55,80.37,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4365.08,4603.65
1_5,0.72,40.55,80.57,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4370.51,4609.8
1_5,0.73,40.55,80.78,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4375.93,4615.93
1_5,0.74,40.55,81,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4381.35,4622.05
1_5,0.75,40.55,81.3,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4386.75,4628.17
1_5,0.76,40.55,81.48,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4392.15,4634.29
1_5,0.77,40.55,81.75,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4397.5,4640.41
1_5,0.78,40.55,81.97,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4402.89,4646.51
1_5,0.79,40.55,82.14,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4408.27,4652.63
1_5,0.8,40.55,82.51,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4413.7,4658.85
1_5,0.81,40.55,82.7,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4419.06,4664.92
1_5,0.82,40.55,82.94,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4424.38,4670.94
1_5,0.83,40.55,83.18,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4429.7,4676.98
1_5,0.839999,40.55,83.39,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4434.92,4683.04
1_5,0.849999,40.55,83.61,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4440.23,4689.06
1_5,0.859999,40.55,83.82,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4445.56,4695.07
1_5,0.869999,40.55,84.01,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4450.88,4701.04
1_5,0.879999,40.55,84.17,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4456.18,4707.01
1_5,0.889999,40.55,84.37,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4461.44,4712.98
1_5,0.899999,40.55,84.7,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4466.71,4718.93
1_5,0.909999,40.55,84.85,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4471.98,4724.88
1_5,0.919999,40.55,85.09,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4477.25,4730.81
1_5,0.929999,40.55,85.3,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4482.51,4736.74
1_5,0.939999,40.55,85.56,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4487.77,4742.66
1_5,0.949999,40.55,85.72,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4493.03,4748.58
1_5,0.959999,40.55,85.91,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4498.28,4754.49
1_5,0.969999,40.55,86.05,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4503.53,4760.4
1_5,0.979999,40.55,86.35,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4508.75,4766.37
1_5,0.989999,40.55,86.59,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4513.99,4772.25
1_5,0.999999,40.55,86.79,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4519.23,4778.14
1_6,0.01,40.51,47.54,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3764.59,3908.6
1_6,0.02,40.51,49.82,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3819.23,3975.69
1_6,0.03,40.51,51.19,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3856.28,4011.19
1_6,0.04,40.51,52.68,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3884.17,4039.13
1_6,0.05,40.51,53.72,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3918.89,4059.01
1_6,0.06,40.51,54.65,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3935.04,4076.06
1_6,0.07,40.51,55.66,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3948.04,4091.7
1_6,0.08,40.51,56.53,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3961.17,4108.32
1_6,0.09,40.51,57.29,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3973.08,4121.79
1_6,0.1,40.51,58,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3981.36,4136.39
1_6,0.11,40.51,58.77,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3991.12,4148.04
1_6,0.12,40.51,59.42,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4000.75,4159.56
1_6,0.13,40.51,59.97,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4010.51,4170.23
1_6,0.14,40.51,60.54,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4018.9,4180.73
1_6,0.15,40.51,61.26,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4021.96,4196.59
1_6,0.16,40.51,61.73,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4030.47,4206.18
1_6,0.17,40.51,62.29,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4037.31,4217.7
1_6,0.18,40.51,62.8,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4044.71,4227.38
1_6,0.19,40.51,63.37,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4052.6,4236.27
1_6,0.2,40.51,63.84,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4060.31,4244.91
1_6,0.21,40.51,64.33,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4067.54,4253.75
1_6,0.22,40.51,64.8,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4074.42,4262.95
1_6,0.23,40.51,65.24,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4080.7,4272.35
1_6,0.24,40.51,65.67,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4087.53,4280.74
1_6,0.25,40.51,66.1,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4094.34,4288.72
1_6,0.26,40.51,66.51,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4101.35,4296.88
1_6,0.27,40.51,66.8,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4107.71,4305.02
1_6,0.28,40.51,67.25,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4114.19,4313.11
1_6,0.29,40.51,67.64,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4120.8,4320.74
1_6,0.3,40.51,68.08,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4126.99,4328.63
1_6,0.31,40.51,68.51,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4133.29,4336.27
1_6,0.32,40.51,68.93,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4139.58,4343.82
1_6,0.33,40.51,69.31,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4145.8,4351.14
1_6,0.34,40.51,69.73,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4152.13,4358.73
1_6,0.35,40.51,70.07,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4158.14,4366.05
1_6,0.36,40.51,70.32,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4164.22,4373.27
1_6,0.37,40.51,70.69,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4169.9,4380.87
1_6,0.38,40.51,71.07,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4175.86,4388.16
1_6,0.39,40.51,71.43,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4181.47,4395.77
1_6,0.4,40.51,71.75,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4187.56,4402.7
1_6,0.41,40.51,72.02,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4193.77,4409.15
1_6,0.42,40.51,72.36,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4199.83,4416.06
1_6,0.43,40.51,72.68,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4205.71,4422.84
1_6,0.44,40.51,73,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4211.64,4430.02
1_6,0.45,40.51,73.29,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4217.45,4437.04
1_6,0.46,40.51,73.61,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4223.29,4443.81
1_6,0.47,40.51,73.87,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4228.85,4451.24
1_6,0.48,40.51,74.11,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4235.74,4457.71
1_6,0.49,40.51,74.5,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4241.47,4464.42
1_6,0.5,40.51,74.72,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4247.16,4471.04
1_6,0.51,40.51,75,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4253.21,4477.62
1_6,0.52,40.51,75.35,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4258.88,4484.1
1_6,0.53,40.51,75.65,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4264.54,4490.6
1_6,0.54,40.51,75.97,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4270.19,4497.12
1_6,0.55,40.51,76.18,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4276.15,4503.51
1_6,0.56,40.51,76.4,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4281.76,4509.88
1_6,0.57,40.51,76.76,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4287.36,4516.39
1_6,0.58,40.51,76.99,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4292.93,4522.75
1_6,0.59,40.51,77.25,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4298.47,4529.5
1_6,0.6,40.51,77.52,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4304.03,4535.82
1_6,0.61,40.51,77.75,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4309.82,4541.82
1_6,0.62,40.51,78.01,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4315.21,4548.4
1_6,0.63,40.51,78.31,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4320.75,4554.69
1_6,0.64,40.51,78.56,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4326.48,4560.49
1_6,0.65,40.51,78.88,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4332.01,4566.69
1_6,0.66,40.51,79.08,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4337.55,4572.9
1_6,0.67,40.51,79.31,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4343.11,4579.14
1_6,0.68,40.51,79.53,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4348.65,4585.3
1_6,0.69,40.51,79.8,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4353.98,4591.53
1_6,0.7,40.51,80.08,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4359.47,4597.72
1_6,0.71,40.51,80.3,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4364.92,4603.89
1_6,0.72,40.51,80.53,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4370.36,4610.02
1_6,0.73,40.51,80.72,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4375.79,4616.14
1_6,0.74,40.51,80.95,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4381.21,4622.24
1_6,0.75,40.51,81.22,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4386.62,4628.33
1_6,0.76,40.51,81.47,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4392.02,4634.42
1_6,0.77,40.51,81.75,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4397.36,4640.57
1_6,0.78,40.51,81.97,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4402.76,4646.65
1_6,0.79,40.51,82.17,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4408.15,4652.7
1_6,0.8,40.51,82.39,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4413.64,4658.74
1_6,0.81,40.51,82.68,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4418.97,4664.8
1_6,0.82,40.51,82.94,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4424.3,4670.87
1_6,0.83,40.51,83.17,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4429.62,4676.94
1_6,0.839999,40.51,83.38,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4434.82,4683.04
1_6,0.849999,40.51,83.65,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4440.13,4689.11
1_6,0.859999,40.51,83.83,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4445.45,4695.14
1_6,0.869999,40.51,84.02,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4450.78,4701.13
1_6,0.879999,40.51,84.22,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4456.08,4707.09
1_6,0.889999,40.51,84.41,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4461.37,4713.05
1_6,0.899999,40.51,84.65,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4466.65,4719
1_6,0.909999,40.51,84.86,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4471.92,4724.95
1_6,0.919999,40.51,85.09,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4477.19,4730.88
1_6,0.929999,40.51,85.27,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4482.45,4736.82
1_6,0.939999,40.51,85.45,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4487.69,4742.79
1_6,0.949999,40.51,85.65,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4492.95,4748.69
1_6,0.959999,40.51,85.89,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4498.21,4754.6
1_6,0.969999,40.51,86.16,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4503.46,4760.5
1_6,0.979999,40.51,86.39,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4508.7,4766.39
1_6,0.989999,40.51,86.57,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4513.95,4772.28
1_6,0.999999,40.51,86.75,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4519.19,4778.17
1_8,0.01,40.48,47.4,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3761.79,3910.2
1_8,0.02,40.48,49.63,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3825.04,3966.63
1_8,0.03,40.48,51.4,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3863.15,4017.95
1_8,0.04,40.48,52.61,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3895.39,4042.2
1_8,0.05,40.48,53.72,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3915.94,4062.44
1_8,0.06,40.48,54.86,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3931.22,4079.84
1_8,0.07,40.48,55.76,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3944.37,4096.66
1_8,0.08,40.48,56.56,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3957.28,4110.14
1_8,0.09,40.48,57.36,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3968.65,4125.61
